segment angle (rad),along block,time (s),central distance (cm/s),left wheel (cm/s),right wheel (cm/s)
0.0,1.0,2.3800338351259445,12.568999740512766,5.281017250684442,5.281017250684442
1.3222938927004684,0.0,2.0281282984799294,6.016437211787131,0.6519774383561041,5.281017250684442
0.0,0.0,0.341369011339311,1.8027756377319946,5.281017250684442,5.281017250684442
1.2540792869346444,0.0,1.92350104950975,5.706060755552632,0.651977438356104,5.281017250684442
0.0,1.0,1.3940890865746525,7.362208515191657,5.281017250684442,5.281017250684442
-1.3095777921803613,0.0,0.8803230403456365,0.0,5.281017250684442,-5.281017250684442
0.0,1.0,2.3930600649279135,12.637791484808343,5.281017250684442,5.281017250684442
1.2847448850775782,0.0,1.9705358030746187,5.84558922710298,0.651977438356104,5.281017250684442
0.0,0.0,0.33554226970897993,1.772004514666935,5.281017250684442,5.281017250684442
1.2266538589676652,0.0,1.8814360540765804,5.581275058302876,0.651977438356104,5.281017250684442
0.0,1.0,1.4325436808919039,7.565287891149133,5.281017250684442,5.281017250684442
-1.185581080377211,0.0,0.7969700979093789,0.0,5.281017250684442,-5.281017250684442
0.0,1.0,2.3546054706106623,12.434712108850867,5.281017250684442,5.281017250684442
1.3521273809209546,0.0,2.073886765668163,6.152179583190343,0.651977438356104,5.281017250684442
0.0,0.0,0.33873291774761555,1.788854381999832,5.281017250684442,5.281017250684442
1.1681416732430239,0.0,1.7916903323961277,5.3150446132557585,0.651977438356104,5.281017250684442
0.0,1.0,1.4000492249884895,7.393684108971597,5.281017250684442,5.281017250684442
-1.2898992710334847,0.0,0.8670947650427376,0.0,5.281017250684442,-5.281017250684442
0.0,1.0,2.3870999265140767,12.606315891028403,5.281017250684442,5.281017250684442
1.4107820573120053,0.0,2.163851038878203,6.419058360769624,0.651977438356104,5.281017250684442
0.0,0.0,0.3350075406525362,1.7691806012954132,5.281017250684442,5.281017250684442
1.1416588208846825,0.0,1.7510710551016324,5.194547635025305,0.651977438356104,5.281017250684442
0.0,1.0,1.3629566670444322,7.197797670597018,5.281017250684442,5.281017250684442
-1.4153806888768736,0.0,0.9514457550506374,0.0,5.281017250684442,-5.281017250684442
0.0,1.0,2.4241924844581337,12.80220232940298,5.281017250684442,5.281017250684442
1.4097483879640365,0.0,2.1622656015805948,6.4143551652363655,0.651977438356104,5.281017250684442
0.0,0.0,0.3481294500310047,1.8384776310850235,5.281017250684442,5.281017250684442
1.1801892830972096,0.0,1.8101689010480775,5.369861238092303,0.6519774383561041,5.281017250684442
0.0,1.0,1.4071153163766215,7.431000259487234,5.281017250684442,5.281017250684442
-1.2667953874547517,0.0,0.8515638961189763,0.0,5.281017250684442,-5.281017250684442
